CF_Label,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,N,Radius_scaled
790,84.0,5.0,38.0,120.5,12.0,28.0,2,0.0
791,141.0,52.0,102.33333333333333,82.0,62.0,12.0,3,0.10857556035221742
792,47.0,81.0,94.0,120.5,81.0,120.0,1,0.0
793,149.75,68.75,84.5,100.375,75.0,60.5,4,0.12035608927784391
794,133.0,15.5,125.5,93.75,26.0,31.0,2,0.16987013153546646
795,81.0,18.0,113.0,47.0,13.0,21.0,1,0.0
796,72.0,24.0,68.0,65.0,4.0,8.0,1,0.0
797,45.0,47.0,52.0,21.0,20.0,25.0,2,0.0
798,38.5,11.5,116.5,99.25,50.5,50.0,2,0.17048754806223906
799,90.5,44.0,74.0,57.0,20.25,113.625,4,0.1963883297926259
800,85.0,44.0,54.0,102.0,78.0,6.0,1,0.0
801,150.75,52.25,92.25,59.25,24.25,24.5,4,0.138367607919317
802,116.0,15.0,74.5,29.0,32.5,5.0,2,0.1807085578140194
803,99.0,4.0,32.0,37.0,54.0,6.0,1,0.0
804,126.5,81.0,263.0,102.75,70.0,59.0,4,0.18254498543513945
805,106.0,73.0,60.5,9.0,44.0,38.0,2,0.14191661140523953
806,210.5,81.0,193.0,28.0,72.5,30.0,2,0.16089274150749583
808,102.5,20.0,67.0,47.5,7.5,4.5,2,0.12500903724788634
809,64.0,34.0,61.5,77.5,35.5,53.5,2,0.183333624490982
810,170.5,62.0,152.5,85.5,47.5,35.0,2,0.16720232668831633
811,90.0,67.0,165.0,30.0,43.0,11.0,1,0.0
812,66.5,67.5,123.0,100.25,14.0,49.0,2,0.15233943510433953
813,113.0,61.0,204.0,34.0,26.0,47.0,1,0.0
814,35.0,40.0,111.0,36.0,40.0,12.0,1,0.0
815,33.0,81.0,64.0,120.5,16.0,74.0,1,0.0
816,71.0,81.0,278.0,120.5,81.0,38.0,1,0.0
817,48.0,58.0,68.0,16.0,66.0,43.0,1,0.0
818,109.0,18.0,16.0,24.0,26.0,18.0,1,0.0
819,123.0,81.0,142.0,71.0,44.0,88.0,1,0.0
820,204.0,81.0,97.0,21.0,81.0,26.0,1,0.0
821,71.0,22.0,112.0,120.5,81.0,29.0,1,0.0
822,90.0,38.0,67.0,33.0,36.0,67.0,1,0.0
823,144.0,1.0,32.0,2.0,1.0,7.0,1,0.0
824,67.33333333333333,3.3333333333333335,85.33333333333333,13.666666666666666,1.0,27.333333333333332,3,0.16036821291878967
825,67.0,5.0,61.0,3.0,8.0,19.0,1,0.0
826,155.0,7.0,80.0,13.0,7.0,10.0,1,0.0
827,76.0,14.0,74.0,13.0,5.0,10.0,1,0.0
828,184.0,2.0,76.0,11.0,3.5,13.0,2,0.1611206146893896
830,85.0,1.0,16.0,2.0,1.0,2.0,1,0.0
831,41.0,5.0,129.0,10.0,3.0,3.0,1,0.0
832,102.0,6.5,65.5,7.0,3.5,18.5,2,0.14226297876331925
833,92.0,4.0,18.0,3.0,3.0,6.0,1,0.0
834,104.0,1.0,54.0,13.0,9.0,14.0,1,0.0
835,243.0,11.0,119.0,10.0,3.0,15.0,1,0.0
836,102.0,9.0,49.0,24.0,3.0,12.0,1,0.0
837,80.0,3.0,66.5,10.0,8.0,31.0,2,0.1337428869799545
838,159.33333333333334,9.666666666666666,141.33333333333334,12.666666666666666,10.333333333333334,41.333333333333336,3,0.1799315386296927
839,46.0,7.0,59.0,2.0,4.0,27.0,1,0.0
840,108.0,1.0,28.0,13.0,1.0,4.0,2,0.0
841,61.5,2.0,45.5,4.0,2.5,18.5,2,0.14946452101585855
842,110.0,5.0,59.0,7.0,1.0,7.0,1,0.0
843,145.0,1.0,33.0,2.0,1.0,1.0,1,0.0
844,84.5,5.5,51.0,9.5,1.0,21.0,2,0.1619816301685395
845,72.4,1.0,42.0,4.8,4.8,16.8,5,0.18001969521963357
846,158.0,6.0,45.0,8.0,2.0,2.0,1,0.0
847,100.0,2.0,128.0,23.0,7.0,10.0,1,0.0
848,63.333333333333336,5.0,37.333333333333336,14.666666666666666,2.0,16.666666666666668,3,0.16351085679442484
849,70.0,6.0,69.0,2.0,3.0,3.0,1,0.0
850,173.0,13.0,131.0,32.0,3.0,6.0,1,0.0
851,86.0,4.0,56.0,2.0,4.0,7.0,1,0.0
852,46.0,4.0,36.0,2.0,2.0,1.0,1,0.0
853,84.0,3.0,61.0,2.0,1.0,21.0,1,0.0
854,523.0,7.0,134.0,37.0,14.0,126.5,1,0.0
855,236.33333333333334,7.333333333333333,144.66666666666666,4.666666666666667,12.666666666666666,47.666666666666664,3,0.154392100542552
856,173.66666666666666,2.6666666666666665,37.666666666666664,4.0,2.0,41.666666666666664,3,0.1673601917709254
857,283.0,7.0,47.5,4.0,3.0,104.5,2,0.19927293173472937
858,101.66666666666667,1.0,45.666666666666664,8.333333333333334,4.0,36.333333333333336,3,0.19813022417141282
859,149.0,17.5,81.0,13.5,2.5,36.0,2,0.17756168361631267
860,103.75,10.75,65.5,2.25,11.0,33.0,4,0.1444527754396636
861,502.0,12.0,109.0,16.0,6.0,90.0,1,0.0
862,32.0,1.0,64.0,16.0,12.0,85.0,1,0.0
863,121.25,6.5,96.25,4.5,8.0,41.75,4,0.18122737713809467
864,83.5,3.0,25.5,3.5,2.0,13.5,2,0.05106660247493013
865,88.0,10.0,46.0,2.0,3.0,64.0,1,0.0
866,305.0,3.0,27.0,4.0,3.0,126.5,1,0.0
867,125.5,3.0,28.5,3.0,5.5,14.5,2,0.13227332989305454
868,117.5,1.0,40.0,8.0,1.0,71.5,2,0.10911084082524264
869,292.0,3.0,77.0,10.0,3.0,26.0,2,0.0
870,166.0,2.5,139.5,13.5,2.5,36.5,2,0.1870294252557861
871,107.0,2.0,12.0,2.0,2.0,12.0,1,0.0
872,319.0,10.666666666666666,128.0,8.0,4.333333333333333,119.5,3,0.14840528745124243
873,393.0,5.0,136.0,7.0,5.0,27.0,1,0.0
874,211.0,2.0,30.0,7.0,7.0,10.0,1,0.0
875,165.0,3.0,147.0,4.0,24.0,41.0,1,0.0
876,221.0,7.0,66.0,3.5,2.5,25.0,2,0.10213074913682689
877,195.0,3.0,50.333333333333336,3.0,5.0,39.666666666666664,3,0.14662168013154836
878,173.0,8.0,107.0,7.0,2.0,126.5,1,0.0
879,94.0,2.5,18.5,3.0,1.0,30.0,2,0.13321701742618097
880,91.0,3.0,52.0,2.0,1.0,31.0,1,0.0
881,51.0,4.0,50.0,12.0,1.0,49.0,1,0.0
882,163.0,2.0,47.5,6.0,2.0,21.5,2,0.056691647578067925
883,308.25,3.75,51.0,5.0,3.0,44.0,4,0.13653172734440855
884,202.0,2.0,46.0,3.0,2.0,10.0,1,0.0
885,205.0,7.0,41.0,3.0,2.0,46.0,1,0.0
886,75.5,3.5,35.0,4.5,2.0,95.25,2,0.18964904909251984
887,68.0,6.0,38.0,3.0,6.0,41.0,1,0.0
888,228.0,19.0,130.0,4.0,11.0,51.0,1,0.0
889,367.0,4.0,51.0,6.0,4.0,95.0,1,0.0
890,178.0,4.0,26.0,8.0,4.0,44.0,1,0.0
891,801.8,64.2,448.2,59.2,33.4,51.6,5,0.1576364347277226
892,702.3333333333334,24.333333333333332,556.0,26.333333333333332,81.0,40.333333333333336,3,0.1962127642093371
893,671.25,26.5,530.75,53.0,14.5,67.5,4,0.13576927435072392
894,393.0,24.0,556.0,37.0,47.0,126.25,2,0.07400724413503441
895,1173.0,21.0,259.0,38.5,14.5,37.5,2,0.14836402087029496
896,1144.3333333333333,20.0,313.6666666666667,26.666666666666668,14.666666666666666,14.666666666666666,3,0.17104807721265866
897,928.0,17.333333333333332,107.33333333333333,13.0,13.666666666666666,21.0,3,0.1800359992798006
898,714.3333333333334,8.666666666666666,190.66666666666666,16.666666666666668,8.666666666666666,84.66666666666667,3,0.14863723576156393
899,441.6666666666667,11.666666666666666,282.3333333333333,32.333333333333336,22.0,33.333333333333336,3,0.19100475259087898
900,651.4,26.0,418.8,33.8,35.4,38.0,5,0.18104472167875116
901,833.6666666666666,73.66666666666667,556.0,28.666666666666668,20.333333333333332,44.666666666666664,3,0.1717670311672305
902,799.0,12.0,375.0,16.0,12.0,12.0,1,0.0
903,1426.6666666666667,31.0,295.0,48.333333333333336,61.0,39.0,3,0.16837093091023014
904,513.0,24.5,510.0,28.5,14.0,34.5,2,0.10864362620763701
905,837.5,19.0,556.0,27.0,29.0,67.5,2,0.1664670799093064
906,444.0,44.0,382.0,11.0,8.0,17.0,1,0.0
907,615.0,28.0,259.0,12.0,48.0,30.0,1,0.0
908,801.5,9.0,134.0,12.0,9.0,23.0,2,0.0973541293437349
909,1052.5,33.5,224.5,17.5,19.0,41.5,2,0.15867430794653947
910,979.0,44.0,556.0,29.0,25.0,22.0,1,0.0
911,637.0,47.0,237.0,12.0,19.0,76.0,1,0.0
912,1184.0,30.5,556.0,107.25,33.0,51.5,2,0.09937263221200786
913,829.0,59.5,195.5,22.5,11.0,22.0,2,0.1605268004609004
914,533.3333333333334,17.666666666666668,106.0,21.333333333333332,15.333333333333334,8.666666666666666,3,0.19770902243886562
915,855.7142857142857,65.57142857142857,520.0,50.42857142857143,72.14285714285714,17.714285714285715,7,0.17644772489481497
916,320.5,19.0,63.0,31.0,13.0,13.0,2,0.14212816532008002
917,291.0,7.5,80.5,5.0,10.5,3.5,2,0.198637332803987
918,856.8333333333334,38.666666666666664,529.6666666666666,106.58333333333333,74.0,16.166666666666668,6,0.1892251063470138
919,613.0,22.0,319.0,33.0,81.0,12.0,1,0.0
920,675.0,11.0,400.0,15.0,45.0,11.0,1,0.0
921,520.0,6.0,111.5,12.5,28.5,9.0,2,0.1943480281122491
922,695.5,18.5,171.0,43.0,38.0,18.5,2,0.11995327232114227
923,594.0,15.333333333333334,474.6666666666667,89.16666666666667,65.0,40.0,3,0.2029803531353432
924,495.0,33.0,255.0,11.0,33.0,8.0,1,0.0
925,1201.0,17.666666666666668,462.0,48.333333333333336,47.666666666666664,20.0,3,0.16336460986767093
926,854.0,10.0,159.5,13.5,16.0,10.0,2,0.1554416430851053
927,947.4,25.6,540.8,114.2,75.0,36.0,5,0.12870667311417955
928,757.0,80.0,217.0,29.0,80.0,11.0,3,0.0
929,363.0,8.5,74.5,18.0,4.0,4.0,2,0.060793466306180315
930,421.5,6.0,146.0,41.0,20.5,15.0,2,0.1897206163396468
931,606.0,81.0,228.0,15.0,81.0,22.0,1,0.0
932,894.1428571428571,75.57142857142857,524.7142857142857,47.42857142857143,60.57142857142857,40.142857142857146,7,0.1880436767744046
933,668.75,38.0,556.0,94.625,42.0,28.25,4,0.16534227207069307
934,1245.5,38.0,447.0,113.25,19.0,19.0,2,0.16334379398903492
935,1269.0,70.4,486.0,91.4,69.0,36.8,5,0.14478919641174953
936,689.5,80.5,519.5,108.75,15.5,15.5,2,0.08639508951438607
937,441.0,35.0,83.0,7.0,29.0,11.0,1,0.0
938,1047.0,20.5,214.5,42.5,20.5,13.0,2,0.17899977581130364
939,422.0,7.0,238.0,69.0,46.0,15.0,1,0.0
940,553.0,25.0,142.0,65.0,67.0,8.0,1,0.0
941,781.0,49.5,246.0,105.75,78.5,17.5,2,0.16195985251402317
942,368.0,32.0,556.0,13.0,43.0,10.0,1,0.0
943,1099.0,59.0,284.5,29.0,81.0,32.0,2,0.1575939415969339
944,593.0,30.0,91.0,29.0,22.0,7.0,1,0.0
945,520.0,20.0,367.0,39.0,81.0,40.0,1,0.0
946,572.0,8.0,232.0,23.0,62.0,17.0,1,0.0
947,1193.0,33.0,281.0,120.5,66.0,33.0,1,0.0
948,1013.0,32.333333333333336,342.3333333333333,18.0,28.0,13.666666666666666,3,0.1295275156522657
949,576.0,7.0,115.0,19.0,7.0,7.0,1,0.0
950,469.6666666666667,33.333333333333336,126.66666666666667,102.16666666666667,21.0,40.333333333333336,3,0.16896967186856957
951,904.8333333333334,27.666666666666668,129.33333333333334,80.41666666666667,68.66666666666667,50.666666666666664,6,0.18193690336448676
952,1034.0,77.0,449.42857142857144,92.21428571428571,71.28571428571429,61.285714285714285,7,0.174480679546455
953,618.0,76.14285714285714,315.2857142857143,109.42857142857143,63.92857142857143,74.42857142857143,14,0.1685478180782819
954,472.0,62.5,115.5,30.0,21.0,32.5,2,0.1813216979820943
955,1332.0,17.0,311.0,23.0,51.0,86.0,1,0.0
956,647.5,26.625,148.25,43.5,35.125,36.125,8,0.19382433864244958
957,659.1666666666666,68.0,436.6666666666667,49.666666666666664,79.0,84.75,6,0.17066065858182616
958,923.2857142857143,68.57142857142857,245.14285714285714,107.78571428571429,71.28571428571429,30.285714285714285,7,0.1736112699753765
959,830.3333333333334,60.666666666666664,148.0,96.83333333333333,10.666666666666666,49.333333333333336,3,0.1978335673584746
960,1043.0,24.0,97.0,32.0,24.0,126.5,1,0.0
961,991.75,13.75,119.0,22.5,13.75,64.0,4,0.1839760192241758
962,562.6666666666666,75.33333333333333,130.66666666666666,120.33333333333333,53.333333333333336,26.666666666666668,3,0.1608546343775519
963,1046.0,27.0,246.5,44.5,27.0,34.0,2,0.1574039358584378
964,756.6666666666666,77.33333333333333,111.33333333333333,120.5,68.0,111.16666666666667,3,0.12879757043090784
965,892.5,56.5,109.0,29.5,81.0,56.5,2,0.17352916130852392
966,720.3333333333334,17.0,194.0,71.66666666666667,47.666666666666664,55.0,3,0.14895348229995037
967,659.8,37.2,188.6,49.0,21.4,48.4,5,0.1780440529655884
968,1086.25,81.0,167.0,32.5,29.5,28.75,4,0.19234918098418868
969,572.5,58.5,162.0,29.75,81.0,111.125,4,0.15868355115386282
970,1009.0,81.0,104.0,120.5,21.0,126.5,1,0.0
971,536.0909090909091,65.18181818181819,249.54545454545453,100.72727272727273,76.63636363636364,122.45454545454545,11,0.16391344544144595
972,595.0,23.0,123.0,10.0,23.0,126.5,2,0.0
973,850.25,40.5,280.75,106.375,81.0,126.5,4,0.18724309649878476
974,769.0,80.0,252.0,15.0,34.0,65.0,1,0.0
975,592.5,55.5,173.0,33.0,16.5,126.5,2,0.11052677490297966
976,908.5,64.5,243.0,66.0,38.5,58.5,2,0.12139434552720603
977,588.0,7.0,76.0,110.0,15.0,15.0,1,0.0
978,686.3333333333334,23.0,112.0,73.16666666666667,72.0,126.5,3,0.15336831124188258
979,518.0,18.0,205.5,118.25,80.5,81.0,2,0.1578745784568134
980,1180.5,76.5,165.5,58.0,35.5,102.0,2,0.16277549697047863
981,1181.0,26.0,120.0,17.0,13.0,39.0,1,0.0
982,505.0,72.0,270.0,36.0,27.0,54.0,2,0.0
983,459.0,15.0,171.0,120.5,23.0,31.0,1,0.0
984,539.0,30.0,92.0,80.0,46.0,38.0,1,0.0
985,734.0,26.0,70.0,11.0,44.0,17.0,1,0.0
986,666.0,35.0,124.0,69.0,8.0,26.0,1,0.0
987,957.0,40.0,175.0,120.5,53.0,107.0,1,0.0
988,1324.0,27.0,119.0,71.0,81.0,27.0,1,0.0
989,520.5,41.0,240.5,65.5,59.5,36.5,2,0.07040372741313562
990,742.0,28.0,152.0,25.0,9.0,57.0,1,0.0
991,530.0,81.0,217.0,62.0,9.0,56.0,1,0.0
992,428.0,30.0,214.0,80.0,30.0,61.0,1,0.0
993,551.6666666666666,72.25,437.5833333333333,98.875,73.75,113.04166666666667,12,0.1540057695665638
994,451.25,10.5,265.5,105.375,58.25,44.75,4,0.18900100957661395
995,888.76,71.4,531.72,109.2,66.16,120.22,25,0.1514175967525192
996,835.5,17.0,349.0,120.5,37.0,39.0,2,0.1455001372796821
997,414.8,68.0,336.0,23.0,40.6,85.4,5,0.1780418283144931
998,620.0,26.0,195.0,34.0,17.0,126.5,2,0.0
999,470.6,23.8,393.4,107.8,62.6,107.3,5,0.1666416821842646
1000,1033.5,35.5,263.5,28.5,21.5,109.25,2,0.19585474325031377
1001,910.0,71.2,439.0,91.0,16.8,109.4,5,0.1797496268464797
1002,753.75,68.0,533.5,27.25,23.5,101.375,4,0.1904831638734556
1003,1033.9,20.2,492.3,106.45,44.9,110.1,10,0.18096182774118114
1004,525.4285714285714,33.57142857142857,547.0,53.42857142857143,77.42857142857143,92.78571428571429,7,0.1790988620321573
1005,872.5,15.5,149.5,41.0,10.5,32.0,2,0.16348123708014856
1006,547.3333333333334,69.5,526.0,106.66666666666667,32.0,103.66666666666667,6,0.16804790831489425
1007,834.0,29.428571428571427,360.0,72.92857142857143,36.857142857142854,122.71428571428571,7,0.17348312727937656
1008,672.25,46.75,187.25,53.0,9.0,121.875,4,0.1367318837674794
1009,295.3333333333333,80.66666666666667,311.6666666666667,120.5,11.666666666666666,119.66666666666667,3,0.11683703460300567
1010,279.6666666666667,30.333333333333332,425.3333333333333,55.333333333333336,40.666666666666664,126.5,3,0.11102641403020365
1011,512.0,78.0,483.3333333333333,111.66666666666667,12.0,120.33333333333333,3,0.1114439574758271
1012,343.6666666666667,31.333333333333332,471.0,115.0,11.666666666666666,116.16666666666667,3,0.13060502897168783
1013,625.6,9.6,295.0,32.8,59.0,68.4,5,0.1921120736804337
1014,925.75,11.25,225.25,15.0,13.75,82.75,4,0.15454840272618098
1015,992.0,24.0,556.0,51.0,19.0,119.0,1,0.0
1016,363.5,58.0,489.0,33.5,12.0,126.5,2,0.1964469828862605
1017,552.3333333333334,70.66666666666667,556.0,22.0,81.0,98.66666666666667,3,0.14164202692681546
1018,929.6,32.0,492.4,87.6,72.4,93.4,5,0.15247595788945625
1019,533.0,10.0,217.0,120.5,81.0,126.5,1,0.0
1020,385.0,42.0,263.0,120.5,42.0,126.5,2,0.10903165923298157
1021,362.0,17.0,398.0,80.0,35.0,61.0,1,0.0
1022,664.0,9.0,240.0,50.0,19.0,57.0,1,0.0
1023,315.0,35.0,322.0,46.0,7.0,126.5,1,0.0
1024,833.0,80.0,363.0,52.0,26.0,126.5,1,0.0
1025,489.0,35.0,465.5,119.75,64.0,17.0,2,0.1230300841157971
1026,215.0,13.5,129.0,46.5,61.5,13.0,2,0.17048390731152166
1027,448.0,71.0,556.0,40.0,17.0,17.0,1,0.0
1028,373.0,32.333333333333336,298.3333333333333,50.333333333333336,25.0,14.666666666666666,3,0.19945313334159723
1029,347.5,9.0,473.5,100.25,32.5,9.0,2,0.13151716133196595
1030,402.2857142857143,71.28571428571429,260.85714285714283,89.07142857142857,67.71428571428571,39.285714285714285,7,0.1656073959611111
1031,507.0,19.0,364.0,25.0,47.0,9.0,1,0.0
1032,335.0,42.0,127.0,28.0,5.0,5.0,1,0.0
1033,261.0,64.0,213.5,87.25,64.0,10.0,2,0.1902002768084438
1034,869.1428571428571,81.0,500.85714285714283,113.5,81.0,31.428571428571427,7,0.12231098549954747
1035,523.4285714285714,74.57142857142857,485.42857142857144,109.78571428571429,53.714285714285715,16.285714285714285,7,0.19345319373381392
1036,365.0,32.0,117.0,34.0,81.0,6.0,1,0.0
1037,245.0,16.0,223.0,21.0,43.0,16.0,2,0.0
1038,539.5,81.0,380.3333333333333,112.91666666666667,42.666666666666664,38.0,6,0.18551364688111238
1039,400.5,21.5,200.5,102.25,33.0,18.0,2,0.15016282530407513
1040,383.57142857142856,75.14285714285714,457.0,118.78571428571429,81.0,30.571428571428573,7,0.11887849745585768
1041,488.0,21.0,238.0,56.0,81.0,28.0,1,0.0
1042,466.0,30.5,544.0,72.5,81.0,21.5,2,0.1089261540146987
1043,267.0,42.0,309.0,55.0,42.0,21.0,1,0.0
1044,343.0,33.5,204.0,24.5,27.5,28.5,2,0.18240250801006389
1045,423.0,81.0,368.0,13.0,81.0,21.0,1,0.0
1046,154.0,22.0,202.0,39.0,30.0,8.0,1,0.0
1047,217.0,38.0,350.0,111.0,81.0,15.0,1,0.0
1048,228.75,76.0,479.5,111.25,53.5,29.75,4,0.14082916772909437
1049,163.0,23.0,424.0,27.0,65.0,76.0,2,0.0
1050,241.0,49.25,528.5,37.0,28.75,42.0,4,0.19577090609307954
1051,501.55555555555554,74.22222222222223,553.5555555555555,87.5,80.44444444444444,41.77777777777778,9,0.15518885604101273
1052,260.25,75.5,478.75,100.5,27.5,109.5,4,0.19129402456428296
1053,239.0,10.0,554.0,120.5,81.0,54.0,1,0.0
1054,68.0,81.0,396.0,120.5,22.0,15.0,1,0.0
1055,376.3333333333333,20.666666666666668,322.0,105.16666666666667,22.333333333333332,31.666666666666668,3,0.17383548968417897
1056,211.33333333333334,26.0,375.3333333333333,53.333333333333336,24.666666666666668,80.0,3,0.14591275083200772
1057,224.66666666666666,17.666666666666668,362.3333333333333,106.0,77.33333333333333,46.333333333333336,3,0.1838036475873228
1058,246.0,81.0,480.5,43.5,60.5,39.0,2,0.16354227524857554
1059,299.42857142857144,71.0,536.1428571428571,103.92857142857143,77.0,115.57142857142857,7,0.14624519556502488
1060,260.0,81.0,556.0,63.0,9.0,67.0,1,0.0
1061,439.25,23.75,546.75,75.25,78.25,44.5,4,0.10239655318340112
1062,172.0,80.5,312.5,58.5,34.5,36.5,2,0.11801878642004478
1063,413.1666666666667,67.33333333333333,495.3333333333333,110.66666666666667,40.166666666666664,53.333333333333336,6,0.15945995388999365
1064,353.4,29.8,306.4,120.5,53.0,48.6,5,0.18333381209216612
1065,446.4,81.0,493.6,36.6,81.0,57.6,5,0.1842282619775577
1066,352.0,27.0,556.0,110.875,33.75,125.125,4,0.13630745696561558
1067,133.0,27.0,421.0,13.0,81.0,71.0,1,0.0
1068,247.0,33.666666666666664,519.3333333333334,117.33333333333333,81.0,50.0,3,0.12223487655876542
1069,304.0,54.0,556.0,46.0,39.0,21.0,2,0.14231745928208486
1070,277.5,77.25,341.0,114.625,81.0,50.5,4,0.11377662883302665
1071,241.5,81.0,216.5,74.0,6.0,25.0,2,0.04856065114107957
1072,317.0,51.0,556.0,120.5,29.0,21.5,2,0.09819314459530412
1073,175.0,40.5,524.5,61.0,76.5,64.5,2,0.08180007051702964
1074,145.0,81.0,459.0,120.5,26.0,126.5,1,0.0
1075,578.0,72.875,538.75,116.8125,81.0,74.125,8,0.12123550827108923
1076,180.0,60.0,241.0,13.0,54.0,54.0,1,0.0
1077,196.0,25.0,556.0,67.0,17.0,49.0,1,0.0
1078,189.0,10.0,253.0,56.0,43.0,64.0,1,0.0
1079,266.0,21.0,300.0,65.0,8.0,44.0,1,0.0
1080,41.0,1.0,17.333333333333332,2.6666666666666665,0.0,3.6666666666666665,3,0.06688725250393528
1083,100.0,64.0,79.0,65.0,0.0,109.0,1,0.0
1084,51.0,23.0,82.0,33.0,0.0,42.0,1,0.0
1085,495.0,57.333333333333336,527.0,107.0,0.0,101.16666666666667,3,0.134835323883165
1086,212.0,5.0,33.0,7.0,0.0,2.0,1,0.0
1087,216.33333333333334,52.666666666666664,517.6666666666666,120.5,0.0,126.5,3,0.17141238302398043
1088,551.6666666666666,9.333333333333334,141.0,22.666666666666668,0.0,19.0,3,0.19385928054744772
1089,1250.3333333333333,18.0,366.6666666666667,109.5,0.0,95.5,3,0.15271577781754442
1090,554.0,41.0,215.0,11.0,0.0,24.0,1,0.0
1091,750.8,70.8,381.2,103.3,0.0,14.6,5,0.1960513089500531
1092,629.0,17.0,177.0,69.0,0.0,8.0,1,0.0
1093,1282.0,28.5,421.5,37.5,0.0,18.0,2,0.19239547697738976
1094,432.0,4.5,49.5,6.5,0.0,29.5,2,0.13494243010679635
1095,77.0,28.0,31.0,16.0,0.0,4.0,1,0.0
1096,371.0,22.0,39.0,6.0,0.0,92.0,1,0.0
1097,242.5,6.0,61.5,16.0,0.0,104.0,2,0.1985723474694538
1098,504.0,13.0,131.0,8.0,0.0,26.0,1,0.0
1099,159.33333333333334,10.666666666666666,100.0,7.333333333333333,0.0,13.666666666666666,3,0.1034585593643808
1100,492.0,37.5,149.5,120.5,0.0,39.0,2,0.10499960656946575
1101,1060.0,21.0,530.0,32.0,0.0,126.5,1,0.0
1102,162.0,25.0,53.0,16.0,0.0,10.0,1,0.0
1103,454.75,58.75,545.0,17.75,0.0,27.0,4,0.13901434114892375
1104,195.5,3.0,107.5,21.0,0.0,17.5,2,0.11748576203079848
1105,576.0,40.5,77.0,23.5,0.0,62.5,2,0.1867249696451986
1106,325.0,5.5,76.0,8.0,0.0,50.5,2,0.14141478469581434
1107,845.0,8.666666666666666,69.0,11.666666666666666,0.0,107.66666666666667,3,0.16265854925784068
1108,130.5,2.0,32.0,3.0,0.0,65.5,2,0.19708910748761396
1109,794.0,81.0,243.0,120.5,0.0,126.5,1,0.0
1110,245.5,2.5,27.5,5.5,0.0,83.5,2,0.19696084936636513
1111,194.0,55.0,134.0,15.0,0.0,3.0,1,0.0
1112,844.0,20.5,152.75,13.0,0.0,121.875,4,0.18101001261414595
1113,140.5,18.0,229.5,32.0,0.0,34.0,2,0.18951831662852567
1114,397.0,19.0,69.0,12.0,0.0,9.0,2,0.0
1115,629.0,7.5,156.5,15.5,0.0,90.25,2,0.18689309174676688
1116,877.0,26.5,135.0,13.5,0.0,15.0,2,0.1810683736052868
1117,99.5,1.0,17.0,2.0,0.0,17.5,2,0.19037598681079995
1118,244.0,51.0,270.0,101.0,0.0,45.0,1,0.0
1119,340.5,19.5,57.5,29.0,0.0,107.25,4,0.1660588304831654
1120,276.0,6.5,69.5,4.0,0.0,23.0,2,0.09714551596519579
1121,556.0,14.0,556.0,120.5,0.0,43.0,2,0.0
1122,661.6666666666666,7.0,72.66666666666667,9.666666666666666,0.0,40.0,3,0.1330649111097105
1123,215.0,7.0,33.0,3.0,0.0,13.0,1,0.0
1124,479.0,5.0,73.0,7.0,0.0,85.0,2,0.08200761953947168
1125,112.0,10.0,107.0,30.0,0.0,20.0,1,0.0
1126,674.0,81.0,556.0,39.0,0.0,92.0,1,0.0
1127,267.0,7.0,94.5,20.0,0.0,26.5,2,0.08726371391841822
1128,958.0,81.0,447.0,20.0,0.0,31.0,1,0.0
1129,1486.0,55.0,278.0,49.0,0.0,126.5,1,0.0
1130,302.0,29.0,131.0,32.0,0.0,27.0,1,0.0
1131,229.0,7.0,137.0,4.0,0.0,91.0,1,0.0
